ID:690, Name:Atreyu, Major:ME, Enrollment:Yes, Year:Junior, Age:16
ID:625, Name:Braecyn, Major:ECE, Enrollment:Yes, Year:Senior, Age:20
ID:535, Name:Kenyatta, Major:ABE, Enrollment:Yes, Year:Junior, Age:20
ID:532, Name:Julionna, Major:CHE, Enrollment:No, Year:Freshman, Age:20
ID:385, Name:Amoni, Major:BME, Enrollment:No, Year:Sophomore, Age:20
ID:97, Name:Charitee, Major:IE, Enrollment:No, Year:Senior, Age:20
ID:494, Name:Logan, Major:CHE, Enrollment:Yes, Year:Sophomore, Age:20
ID:492, Name:Aniketh, Major:BME, Enrollment:Yes, Year:Junior, Age:20
ID:642, Name:Adetokunbo, Major:ME, Enrollment:No, Year:Sophomore, Age:20
ID:644, Name:Dagim, Major:IE, Enrollment:No, Year:Senior, Age:20
ID:480, Name:Emberlyn, Major:AA, Enrollment:No, Year:Junior, Age:20
ID:146, Name:Juwayria, Major:AA, Enrollment:Yes, Year:Junior, Age:20
ID:174, Name:Zhyaire, Major:ECE, Enrollment:Yes, Year:Senior, Age:20
ID:394, Name:Aaran, Major:BME, Enrollment:No, Year:Sophomore, Age:20
ID:16, Name:Jahkeem, Major:BME, Enrollment:No, Year:Sophomore, Age:20
ID:348, Name:Levian, Major:CHE, Enrollment:Yes, Year:Sophomore, Age:20
ID:662, Name:Janitza, Major:CHE, Enrollment:Yes, Year:Senior, Age:20
ID:193, Name:Jahleah, Major:CHE, Enrollment:No, Year:Junior, Age:20
ID:461, Name:Kylina, Major:ECE, Enrollment:Yes, Year:Senior, Age:20
ID:300, Name:Brylin, Major:CS, Enrollment:No, Year:Sophomore, Age:20
ID:9, Name:Annaka, Major:BME, Enrollment:No, Year:Senior, Age:20
ID:342, Name:Qamar, Major:ABE, Enrollment:Yes, Year:Freshman, Age:20
ID:180, Name:Irsa, Major:IE, Enrollment:No, Year:Junior, Age:20
ID:451, Name:Amorette, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:20
ID:683, Name:Oreofeoluwa, Major:IE, Enrollment:Yes, Year:Junior, Age:20
ID:371, Name:Anzley, Major:IE, Enrollment:Yes, Year:Freshman, Age:21
ID:136, Name:Lemont, Major:ECE, Enrollment:No, Year:Junior, Age:21
ID:433, Name:Finneas, Major:IE, Enrollment:Yes, Year:Freshman, Age:21
ID:1, Name:Tobin, Major:AA, Enrollment:No, Year:Senior, Age:21
ID:8, Name:Kalyani, Major:CS, Enrollment:No, Year:Junior, Age:21
ID:117, Name:Katelina, Major:CS, Enrollment:No, Year:Senior, Age:21
ID:344, Name:Athziri, Major:CS, Enrollment:No, Year:Freshman, Age:21
ID:668, Name:Samay, Major:ABE, Enrollment:No, Year:Senior, Age:21
ID:13, Name:Lilli, Major:AA, Enrollment:Yes, Year:Sophomore, Age:21
ID:651, Name:Bowyn, Major:ME, Enrollment:No, Year:Junior, Age:21
ID:109, Name:Eleana, Major:CHE, Enrollment:No, Year:Sophomore, Age:21
ID:352, Name:Fabiana, Major:CHE, Enrollment:No, Year:Senior, Age:21
ID:647, Name:Slade, Major:AA, Enrollment:Yes, Year:Sophomore, Age:21
ID:640, Name:Tarell, Major:CHE, Enrollment:Yes, Year:Senior, Age:21
ID:493, Name:Levaeh, Major:ME, Enrollment:Yes, Year:Freshman, Age:21
ID:637, Name:Abhinav, Major:AA, Enrollment:No, Year:Freshman, Age:21
ID:633, Name:Rowena, Major:BME, Enrollment:Yes, Year:Junior, Age:21
ID:513, Name:Ahava, Major:ME, Enrollment:Yes, Year:Freshman, Age:21
ID:359, Name:Jas, Major:ME, Enrollment:No, Year:Junior, Age:21
ID:527, Name:Breck, Major:IE, Enrollment:No, Year:Freshman, Age:21
ID:25, Name:Calogero, Major:ECE, Enrollment:No, Year:Senior, Age:21
ID:84, Name:Rubyanne, Major:IE, Enrollment:No, Year:Freshman, Age:21
ID:627, Name:Prestyn, Major:BME, Enrollment:Yes, Year:Sophomore, Age:21
ID:623, Name:Adefolarin, Major:ABE, Enrollment:Yes, Year:Sophomore, Age:21
ID:622, Name:Sibley, Major:ABE, Enrollment:Yes, Year:Junior, Age:21
ID:277, Name:Henri, Major:ABE, Enrollment:Yes, Year:Freshman, Age:21
ID:557, Name:Dearia, Major:BME, Enrollment:Yes, Year:Freshman, Age:21
ID:613, Name:Tiya, Major:ECE, Enrollment:No, Year:Senior, Age:21
ID:35, Name:Eleonora, Major:IE, Enrollment:Yes, Year:Sophomore, Age:21
ID:568, Name:Varian, Major:ECE, Enrollment:Yes, Year:Junior, Age:21
ID:215, Name:Sophie, Major:CHE, Enrollment:Yes, Year:Sophomore, Age:21
ID:404, Name:Ziya, Major:ABE, Enrollment:No, Year:Junior, Age:23
ID:294, Name:Saif, Major:CHE, Enrollment:Yes, Year:Freshman, Age:23
ID:481, Name:Fabricio, Major:ABE, Enrollment:No, Year:Junior, Age:22
ID:162, Name:Uwais, Major:BME, Enrollment:Yes, Year:Freshman, Age:22
ID:436, Name:Saryn, Major:ECE, Enrollment:No, Year:Sophomore, Age:22
ID:370, Name:Meesha, Major:ECE, Enrollment:No, Year:Junior, Age:22
ID:53, Name:Vannah, Major:BME, Enrollment:Yes, Year:Sophomore, Age:22
ID:125, Name:Eaton, Major:ME, Enrollment:No, Year:Freshman, Age:22
ID:29, Name:Djuan, Major:BME, Enrollment:No, Year:Sophomore, Age:22
ID:562, Name:Kaelin, Major:CHE, Enrollment:No, Year:Sophomore, Age:22
ID:312, Name:Gwenevere, Major:IE, Enrollment:No, Year:Senior, Age:22
ID:399, Name:Taylan, Major:CHE, Enrollment:No, Year:Sophomore, Age:22
ID:560, Name:Kahleah, Major:ABE, Enrollment:Yes, Year:Junior, Age:22
ID:636, Name:Nisreen, Major:AA, Enrollment:Yes, Year:Junior, Age:22
ID:208, Name:Dupree, Major:ME, Enrollment:No, Year:Freshman, Age:22
ID:646, Name:Maela, Major:BME, Enrollment:Yes, Year:Freshman, Age:22
ID:321, Name:Lakiya, Major:CS, Enrollment:Yes, Year:Freshman, Age:22
ID:659, Name:Grady, Major:ME, Enrollment:Yes, Year:Sophomore, Age:22
ID:91, Name:Amiryah, Major:IE, Enrollment:No, Year:Senior, Age:22
ID:520, Name:Torin, Major:ME, Enrollment:Yes, Year:Junior, Age:22
ID:333, Name:Marshon, Major:ECE, Enrollment:Yes, Year:Junior, Age:22
ID:150, Name:Etienne, Major:ME, Enrollment:Yes, Year:Senior, Age:22
ID:185, Name:Neelia, Major:IE, Enrollment:No, Year:Junior, Age:22
ID:498, Name:Attalie, Major:CS, Enrollment:Yes, Year:Junior, Age:22
ID:664, Name:Serana, Major:AA, Enrollment:No, Year:Senior, Age:22
ID:484, Name:Mckynlee, Major:ABE, Enrollment:No, Year:Sophomore, Age:22
ID:238, Name:Naquan, Major:BME, Enrollment:No, Year:Freshman, Age:22
ID:142, Name:Batu, Major:ECE, Enrollment:Yes, Year:Freshman, Age:22
ID:309, Name:Amabelle, Major:ME, Enrollment:Yes, Year:Sophomore, Age:23
ID:293, Name:Gamble, Major:AA, Enrollment:No, Year:Junior, Age:23
ID:10, Name:Raudel, Major:ABE, Enrollment:No, Year:Senior, Age:23
ID:470, Name:Devonne, Major:ME, Enrollment:Yes, Year:Sophomore, Age:23
ID:291, Name:Afifa, Major:ME, Enrollment:Yes, Year:Sophomore, Age:23
ID:390, Name:Blue, Major:CS, Enrollment:No, Year:Sophomore, Age:23
ID:411, Name:Aceson, Major:BME, Enrollment:Yes, Year:Junior, Age:23
ID:288, Name:Dhalia, Major:CHE, Enrollment:Yes, Year:Sophomore, Age:23
ID:347, Name:Itxel, Major:CHE, Enrollment:Yes, Year:Junior, Age:23
ID:202, Name:Ezren, Major:ECE, Enrollment:No, Year:Sophomore, Age:23
ID:147, Name:Mileya, Major:CHE, Enrollment:Yes, Year:Junior, Age:23
ID:137, Name:Yesha, Major:ME, Enrollment:No, Year:Sophomore, Age:23
ID:518, Name:Erick, Major:ME, Enrollment:Yes, Year:Sophomore, Age:23
ID:415, Name:Ondine, Major:CHE, Enrollment:No, Year:Junior, Age:23
ID:522, Name:Eris, Major:AA, Enrollment:No, Year:Senior, Age:23
ID:241, Name:Marvelous, Major:CHE, Enrollment:No, Year:Sophomore, Age:23
ID:457, Name:Kosisochukwu, Major:ME, Enrollment:Yes, Year:Freshman, Age:23
ID:382, Name:Rubey, Major:CS, Enrollment:Yes, Year:Senior, Age:23
ID:20, Name:Lloyd, Major:CS, Enrollment:No, Year:Senior, Age:23
ID:207, Name:Rylie, Major:ME, Enrollment:Yes, Year:Sophomore, Age:23
ID:355, Name:Ted, Major:CS, Enrollment:Yes, Year:Freshman, Age:23
ID:631, Name:Pate, Major:ABE, Enrollment:Yes, Year:Freshman, Age:23
ID:26, Name:Elye, Major:AA, Enrollment:No, Year:Sophomore, Age:23
ID:132, Name:Quinne, Major:CHE, Enrollment:No, Year:Freshman, Age:23
ID:209, Name:Huai, Major:AA, Enrollment:No, Year:Sophomore, Age:23
ID:191, Name:Amran, Major:ECE, Enrollment:Yes, Year:Senior, Age:23
ID:156, Name:Alohilani, Major:BME, Enrollment:No, Year:Senior, Age:23
ID:565, Name:Lilo, Major:BME, Enrollment:No, Year:Senior, Age:23
ID:124, Name:Rilee, Major:BME, Enrollment:No, Year:Senior, Age:23
ID:569, Name:Jedaiah, Major:CS, Enrollment:Yes, Year:Senior, Age:23
ID:58, Name:Derreck, Major:ECE, Enrollment:Yes, Year:Junior, Age:23
ID:427, Name:Hercules, Major:AA, Enrollment:No, Year:Sophomore, Age:23
ID:578, Name:Richlynn, Major:ECE, Enrollment:Yes, Year:Junior, Age:23
ID:158, Name:Janthony, Major:AA, Enrollment:Yes, Year:Junior, Age:23
ID:55, Name:Yashika, Major:ABE, Enrollment:Yes, Year:Senior, Age:23
ID:163, Name:Reiner, Major:IE, Enrollment:No, Year:Freshman, Age:23
ID:328, Name:Kelsea, Major:BME, Enrollment:Yes, Year:Freshman, Age:23
ID:252, Name:Alizandra, Major:BME, Enrollment:Yes, Year:Freshman, Age:23
ID:187, Name:Arifa, Major:BME, Enrollment:No, Year:Freshman, Age:23
ID:257, Name:Deontre, Major:ECE, Enrollment:No, Year:Junior, Age:23
ID:106, Name:Pragya, Major:ECE, Enrollment:No, Year:Junior, Age:28
ID:353, Name:Avarie, Major:CS, Enrollment:Yes, Year:Senior, Age:24
ID:685, Name:Ayedan, Major:CHE, Enrollment:No, Year:Sophomore, Age:24
ID:322, Name:Ashna, Major:ECE, Enrollment:No, Year:Freshman, Age:24
ID:6, Name:Sumeya, Major:IE, Enrollment:No, Year:Sophomore, Age:24
ID:281, Name:Jaeshawn, Major:AA, Enrollment:Yes, Year:Senior, Age:24
ID:184, Name:Davidson, Major:AA, Enrollment:No, Year:Junior, Age:24
ID:80, Name:Jontae, Major:ECE, Enrollment:No, Year:Freshman, Age:24
ID:301, Name:Annelise, Major:ECE, Enrollment:No, Year:Senior, Age:24
ID:155, Name:Tillman, Major:ME, Enrollment:No, Year:Sophomore, Age:24
ID:214, Name:Rashell, Major:CS, Enrollment:Yes, Year:Senior, Age:24
ID:60, Name:Maddoc, Major:ABE, Enrollment:Yes, Year:Freshman, Age:24
ID:443, Name:Elky, Major:ME, Enrollment:Yes, Year:Senior, Age:24
ID:42, Name:Yavier, Major:AA, Enrollment:No, Year:Sophomore, Age:24
ID:403, Name:Keelin, Major:BME, Enrollment:No, Year:Junior, Age:24
ID:310, Name:Myangel, Major:ECE, Enrollment:No, Year:Junior, Age:24
ID:658, Name:Oakleigh, Major:BME, Enrollment:Yes, Year:Freshman, Age:24
ID:616, Name:Seana, Major:CS, Enrollment:Yes, Year:Junior, Age:24
ID:618, Name:Destany, Major:AA, Enrollment:Yes, Year:Sophomore, Age:24
ID:472, Name:Linnaea, Major:AA, Enrollment:Yes, Year:Freshman, Age:24
ID:656, Name:Debbie, Major:CHE, Enrollment:No, Year:Senior, Age:24
ID:632, Name:Jalana, Major:ME, Enrollment:No, Year:Junior, Age:24
ID:23, Name:Haddy, Major:AA, Enrollment:Yes, Year:Junior, Age:24
ID:21, Name:Havoc, Major:ECE, Enrollment:Yes, Year:Junior, Age:24
ID:420, Name:Coleman, Major:CS, Enrollment:Yes, Year:Senior, Age:24
ID:331, Name:Nevo, Major:ABE, Enrollment:No, Year:Freshman, Age:24
ID:111, Name:Terri, Major:ECE, Enrollment:No, Year:Sophomore, Age:28
ID:648, Name:Colvin, Major:ABE, Enrollment:No, Year:Sophomore, Age:25
ID:496, Name:Lydiana, Major:ABE, Enrollment:No, Year:Senior, Age:25
ID:495, Name:Azaryah, Major:BME, Enrollment:Yes, Year:Sophomore, Age:25
ID:383, Name:Zyaria, Major:AA, Enrollment:No, Year:Freshman, Age:25
ID:79, Name:America, Major:IE, Enrollment:Yes, Year:Sophomore, Age:25
ID:530, Name:Tristyn, Major:ECE, Enrollment:No, Year:Freshman, Age:25
ID:388, Name:Tyrae, Major:ECE, Enrollment:No, Year:Freshman, Age:25
ID:552, Name:Addaly, Major:ECE, Enrollment:No, Year:Junior, Age:25
ID:554, Name:Toba, Major:CHE, Enrollment:No, Year:Senior, Age:25
ID:302, Name:Jaevion, Major:CHE, Enrollment:Yes, Year:Freshman, Age:25
ID:88, Name:Jacey, Major:CS, Enrollment:No, Year:Junior, Age:25
ID:122, Name:Josef, Major:BME, Enrollment:No, Year:Junior, Age:25
ID:192, Name:Tymber, Major:ABE, Enrollment:Yes, Year:Senior, Age:25
ID:666, Name:Yinuo, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:25
ID:490, Name:Ahdia, Major:CS, Enrollment:Yes, Year:Freshman, Age:25
ID:688, Name:Skylan, Major:ECE, Enrollment:Yes, Year:Senior, Age:25
ID:600, Name:Reilly, Major:ECE, Enrollment:Yes, Year:Freshman, Age:25
ID:601, Name:Sahej, Major:IE, Enrollment:No, Year:Senior, Age:25
ID:679, Name:Norbert, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:25
ID:516, Name:Haile, Major:IE, Enrollment:No, Year:Junior, Age:25
ID:94, Name:Kelaiah, Major:IE, Enrollment:Yes, Year:Senior, Age:25
ID:102, Name:Harleyquinn, Major:AA, Enrollment:No, Year:Senior, Age:25
ID:681, Name:Jalexa, Major:CS, Enrollment:No, Year:Freshman, Age:25
ID:402, Name:Arhum, Major:ECE, Enrollment:No, Year:Freshman, Age:25
ID:367, Name:Joslin, Major:CS, Enrollment:Yes, Year:Senior, Age:25
ID:228, Name:Ethan, Major:CHE, Enrollment:Yes, Year:Junior, Age:25
ID:95, Name:Harlyn, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:25
ID:366, Name:Aleyssa, Major:ME, Enrollment:No, Year:Junior, Age:25
ID:657, Name:Forrester, Major:ECE, Enrollment:No, Year:Sophomore, Age:25
ID:482, Name:Yalena, Major:ABE, Enrollment:Yes, Year:Freshman, Age:25
ID:505, Name:Adric, Major:IE, Enrollment:No, Year:Freshman, Age:25
ID:248, Name:Azarriah, Major:IE, Enrollment:Yes, Year:Sophomore, Age:25
ID:338, Name:Ase, Major:BME, Enrollment:Yes, Year:Sophomore, Age:25
ID:340, Name:Kayelee, Major:CS, Enrollment:No, Year:Freshman, Age:26
ID:335, Name:Maylyn, Major:IE, Enrollment:Yes, Year:Senior, Age:26
ID:574, Name:Ilya, Major:BME, Enrollment:Yes, Year:Senior, Age:26
ID:305, Name:Ammanuel, Major:CS, Enrollment:Yes, Year:Sophomore, Age:26
ID:298, Name:Arian, Major:ABE, Enrollment:No, Year:Junior, Age:26
ID:264, Name:Seven, Major:IE, Enrollment:Yes, Year:Freshman, Age:26
ID:271, Name:Hale, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:26
ID:583, Name:Ilian, Major:IE, Enrollment:Yes, Year:Senior, Age:26
ID:190, Name:Renisha, Major:IE, Enrollment:No, Year:Freshman, Age:26
ID:677, Name:Roi, Major:CS, Enrollment:No, Year:Junior, Age:26
ID:46, Name:Graylon, Major:CS, Enrollment:Yes, Year:Freshman, Age:26
ID:308, Name:Raekwon, Major:CHE, Enrollment:Yes, Year:Senior, Age:26
ID:224, Name:Khamani, Major:CHE, Enrollment:Yes, Year:Senior, Age:26
ID:559, Name:Rees, Major:ABE, Enrollment:Yes, Year:Senior, Age:26
ID:605, Name:Friedrich, Major:CHE, Enrollment:Yes, Year:Freshman, Age:26
ID:389, Name:Ysabela, Major:BME, Enrollment:No, Year:Sophomore, Age:26
ID:409, Name:Rigved, Major:BME, Enrollment:No, Year:Junior, Age:26
ID:555, Name:Laytin, Major:BME, Enrollment:Yes, Year:Senior, Age:26
ID:4, Name:Makel, Major:CS, Enrollment:No, Year:Sophomore, Age:26
ID:553, Name:Demri, Major:ECE, Enrollment:No, Year:Freshman, Age:26
ID:607, Name:Zena, Major:BME, Enrollment:Yes, Year:Senior, Age:26
ID:226, Name:Lisandra, Major:AA, Enrollment:No, Year:Freshman, Age:26
ID:317, Name:Jasiah, Major:ECE, Enrollment:Yes, Year:Senior, Age:26
ID:198, Name:Beily, Major:ABE, Enrollment:Yes, Year:Freshman, Age:26
ID:206, Name:Tilman, Major:IE, Enrollment:No, Year:Sophomore, Age:26
ID:75, Name:Kloee, Major:ECE, Enrollment:Yes, Year:Freshman, Age:26
ID:463, Name:Jameila, Major:ECE, Enrollment:No, Year:Senior, Age:26
ID:311, Name:Zainah, Major:BME, Enrollment:No, Year:Senior, Age:26
ID:624, Name:Mckenna, Major:BME, Enrollment:Yes, Year:Freshman, Age:26
ID:360, Name:Iliya, Major:CHE, Enrollment:Yes, Year:Senior, Age:26
ID:473, Name:Kip, Major:ME, Enrollment:Yes, Year:Sophomore, Age:26
ID:358, Name:Marylyn, Major:ME, Enrollment:No, Year:Sophomore, Age:26
ID:391, Name:Wisam, Major:ECE, Enrollment:No, Year:Junior, Age:26
ID:539, Name:Allayah, Major:ME, Enrollment:Yes, Year:Freshman, Age:26
ID:538, Name:Dora, Major:ME, Enrollment:No, Year:Senior, Age:26
ID:247, Name:Westlynn, Major:IE, Enrollment:Yes, Year:Junior, Age:26
ID:268, Name:Graiden, Major:CHE, Enrollment:Yes, Year:Freshman, Age:28
ID:83, Name:Taj, Major:ME, Enrollment:Yes, Year:Sophomore, Age:28
ID:477, Name:Hendric, Major:IE, Enrollment:No, Year:Senior, Age:28
ID:230, Name:Reva, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:28
ID:104, Name:Jocelyne, Major:CHE, Enrollment:Yes, Year:Senior, Age:28
ID:641, Name:Micah, Major:BME, Enrollment:Yes, Year:Sophomore, Age:28
ID:330, Name:Arpi, Major:ECE, Enrollment:No, Year:Freshman, Age:28
ID:456, Name:Cameron, Major:ME, Enrollment:No, Year:Senior, Age:27
ID:673, Name:Maleeha, Major:CHE, Enrollment:No, Year:Freshman, Age:27
ID:682, Name:Zehra, Major:CHE, Enrollment:No, Year:Sophomore, Age:27
ID:549, Name:Basilio, Major:CHE, Enrollment:No, Year:Sophomore, Age:27
ID:282, Name:Adriel, Major:ABE, Enrollment:Yes, Year:Senior, Age:27
ID:154, Name:Corena, Major:CHE, Enrollment:Yes, Year:Senior, Age:27
ID:487, Name:Spirit, Major:ME, Enrollment:No, Year:Freshman, Age:27
ID:318, Name:Rheanne, Major:CHE, Enrollment:Yes, Year:Freshman, Age:27
ID:384, Name:Daine, Major:CHE, Enrollment:Yes, Year:Senior, Age:27
ID:197, Name:Jaxxon, Major:ABE, Enrollment:No, Year:Junior, Age:27
ID:414, Name:Payson, Major:BME, Enrollment:No, Year:Sophomore, Age:27
ID:176, Name:Maxamillian, Major:ABE, Enrollment:Yes, Year:Freshman, Age:27
ID:497, Name:Alanis, Major:CHE, Enrollment:Yes, Year:Junior, Age:27
ID:499, Name:Jorel, Major:IE, Enrollment:Yes, Year:Sophomore, Age:27
ID:295, Name:Vivin, Major:IE, Enrollment:No, Year:Junior, Age:27
ID:255, Name:Lee, Major:BME, Enrollment:Yes, Year:Sophomore, Age:27
ID:32, Name:Leniya, Major:CHE, Enrollment:No, Year:Senior, Age:27
ID:31, Name:Lathyn, Major:CHE, Enrollment:No, Year:Senior, Age:27
ID:545, Name:Maiana, Major:IE, Enrollment:Yes, Year:Sophomore, Age:27
ID:164, Name:Dalaysa, Major:CS, Enrollment:Yes, Year:Freshman, Age:27
ID:544, Name:Xayla, Major:AA, Enrollment:No, Year:Senior, Age:27
ID:167, Name:Sadiemae, Major:ABE, Enrollment:Yes, Year:Junior, Age:27
ID:437, Name:Mordecai, Major:CS, Enrollment:Yes, Year:Junior, Age:27
ID:258, Name:Kendra, Major:ECE, Enrollment:Yes, Year:Junior, Age:27
ID:235, Name:Cristiano, Major:CHE, Enrollment:No, Year:Senior, Age:27
ID:189, Name:Nelani, Major:ME, Enrollment:Yes, Year:Sophomore, Age:27
ID:259, Name:Mehki, Major:IE, Enrollment:Yes, Year:Sophomore, Age:27
ID:89, Name:Omi, Major:BME, Enrollment:No, Year:Freshman, Age:27
ID:316, Name:Gabriell, Major:CS, Enrollment:No, Year:Freshman, Age:27
ID:222, Name:Samyah, Major:IE, Enrollment:No, Year:Senior, Age:27
ID:216, Name:Yisroel, Major:CHE, Enrollment:No, Year:Junior, Age:27
ID:423, Name:Abrahim, Major:CS, Enrollment:No, Year:Senior, Age:27
ID:393, Name:Josefine, Major:ECE, Enrollment:No, Year:Sophomore, Age:27
ID:280, Name:Huxley, Major:CHE, Enrollment:No, Year:Sophomore, Age:27
ID:332, Name:Takeo, Major:IE, Enrollment:Yes, Year:Freshman, Age:27
ID:267, Name:Amatullah, Major:CS, Enrollment:No, Year:Senior, Age:27
ID:531, Name:Dayln, Major:IE, Enrollment:No, Year:Freshman, Age:27
ID:85, Name:Nickson, Major:ABE, Enrollment:No, Year:Junior, Age:27
ID:237, Name:Sayeeda, Major:AA, Enrollment:No, Year:Senior, Age:27
ID:687, Name:Imaan, Major:CHE, Enrollment:Yes, Year:Senior, Age:27
ID:570, Name:Brock, Major:ECE, Enrollment:Yes, Year:Senior, Age:27
ID:250, Name:Kaesen, Major:AA, Enrollment:Yes, Year:Freshman, Age:28
ID:638, Name:Shahmir, Major:IE, Enrollment:Yes, Year:Freshman, Age:28
ID:62, Name:Similoluwa, Major:AA, Enrollment:Yes, Year:Sophomore, Age:28
ID:336, Name:Masie, Major:BME, Enrollment:Yes, Year:Senior, Age:28
ID:521, Name:Treya, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:28
ID:504, Name:Martez, Major:AA, Enrollment:No, Year:Freshman, Age:28
ID:577, Name:Amolika, Major:ABE, Enrollment:Yes, Year:Sophomore, Age:28
ID:126, Name:Nouri, Major:IE, Enrollment:Yes, Year:Sophomore, Age:28
ID:127, Name:Nandhan, Major:AA, Enrollment:Yes, Year:Freshman, Age:28
ID:581, Name:Jaylany, Major:ABE, Enrollment:No, Year:Junior, Age:28
ID:304, Name:Shevy, Major:BME, Enrollment:No, Year:Senior, Age:28
ID:28, Name:Emiliya, Major:ME, Enrollment:Yes, Year:Sophomore, Age:28
ID:160, Name:Lakeyn, Major:ME, Enrollment:No, Year:Junior, Age:28
ID:506, Name:Alexandru, Major:ME, Enrollment:No, Year:Junior, Age:28
ID:71, Name:Gracieann, Major:AA, Enrollment:Yes, Year:Senior, Age:28
ID:234, Name:Alanzo, Major:CHE, Enrollment:Yes, Year:Junior, Age:28
ID:401, Name:Jun, Major:CS, Enrollment:Yes, Year:Sophomore, Age:28
ID:223, Name:Tamari, Major:ABE, Enrollment:Yes, Year:Senior, Age:28
ID:429, Name:Anees, Major:AA, Enrollment:No, Year:Junior, Age:28
ID:460, Name:Piyush, Major:AA, Enrollment:No, Year:Senior, Age:28
ID:412, Name:Evann, Major:ECE, Enrollment:No, Year:Sophomore, Age:28
ID:678, Name:Eldric, Major:ECE, Enrollment:Yes, Year:Freshman, Age:28
ID:254, Name:Abbigayle, Major:ABE, Enrollment:No, Year:Senior, Age:28
ID:453, Name:Winslow, Major:AA, Enrollment:No, Year:Freshman, Age:28
ID:135, Name:Coraline, Major:ABE, Enrollment:Yes, Year:Junior, Age:29
ID:479, Name:Bearett, Major:CHE, Enrollment:No, Year:Junior, Age:29
ID:200, Name:Pheonix, Major:ECE, Enrollment:No, Year:Freshman, Age:29
ID:491, Name:Dru, Major:ECE, Enrollment:No, Year:Junior, Age:29
ID:110, Name:Edyn, Major:ECE, Enrollment:Yes, Year:Junior, Age:29
ID:500, Name:Sonika, Major:CHE, Enrollment:Yes, Year:Senior, Age:29
ID:684, Name:Zandaya, Major:ABE, Enrollment:No, Year:Junior, Age:29
ID:503, Name:Eyanna, Major:AA, Enrollment:Yes, Year:Senior, Age:29
ID:510, Name:Jaydence, Major:BME, Enrollment:No, Year:Senior, Age:29
ID:462, Name:Fordham, Major:ABE, Enrollment:No, Year:Senior, Age:29
ID:514, Name:Jonahs, Major:ABE, Enrollment:Yes, Year:Junior, Age:29
ID:92, Name:Kyrei, Major:CHE, Enrollment:Yes, Year:Freshman, Age:29
ID:519, Name:Jaysion, Major:BME, Enrollment:No, Year:Sophomore, Age:29
ID:86, Name:Jayda, Major:CHE, Enrollment:No, Year:Freshman, Age:29
ID:528, Name:Kahleesi, Major:AA, Enrollment:No, Year:Senior, Age:29
ID:151, Name:Shota, Major:AA, Enrollment:No, Year:Freshman, Age:29
ID:81, Name:Alistar, Major:IE, Enrollment:Yes, Year:Junior, Age:29
ID:74, Name:Kaeli, Major:BME, Enrollment:Yes, Year:Junior, Age:29
ID:325, Name:Amarion, Major:ECE, Enrollment:Yes, Year:Senior, Age:29
ID:343, Name:Tahiya, Major:BME, Enrollment:No, Year:Junior, Age:29
ID:73, Name:Ritvi, Major:ME, Enrollment:Yes, Year:Junior, Age:29
ID:12, Name:Giabella, Major:CHE, Enrollment:Yes, Year:Junior, Age:29
ID:398, Name:Gracee, Major:ME, Enrollment:No, Year:Sophomore, Age:29
ID:450, Name:Xariah, Major:BME, Enrollment:Yes, Year:Junior, Age:29
ID:327, Name:Taisei, Major:BME, Enrollment:Yes, Year:Junior, Age:29
ID:65, Name:Biviana, Major:ABE, Enrollment:No, Year:Junior, Age:29
ID:141, Name:Anely, Major:CHE, Enrollment:No, Year:Junior, Age:29
ID:594, Name:Tristin, Major:ME, Enrollment:Yes, Year:Junior, Age:29
ID:41, Name:Jerry, Major:CHE, Enrollment:Yes, Year:Freshman, Age:29
ID:604, Name:Kashley, Major:CHE, Enrollment:No, Year:Senior, Age:29
ID:432, Name:Yifan, Major:ME, Enrollment:Yes, Year:Freshman, Age:29
ID:610, Name:Keyler, Major:BME, Enrollment:No, Year:Junior, Age:29
ID:611, Name:Elaya, Major:BME, Enrollment:No, Year:Senior, Age:29
ID:617, Name:Cayla, Major:AA, Enrollment:No, Year:Senior, Age:29
ID:131, Name:Yorleny, Major:ABE, Enrollment:Yes, Year:Senior, Age:29
ID:18, Name:Roxana, Major:ECE, Enrollment:No, Year:Junior, Age:29
ID:19, Name:Cyrene, Major:BME, Enrollment:No, Year:Sophomore, Age:29
ID:653, Name:Nezar, Major:CHE, Enrollment:No, Year:Senior, Age:29
ID:329, Name:Alesana, Major:CS, Enrollment:No, Year:Senior, Age:29
ID:313, Name:Kennedy, Major:ME, Enrollment:Yes, Year:Freshman, Age:29
ID:315, Name:Raynah, Major:ME, Enrollment:Yes, Year:Senior, Age:29
Write to db
