ID:690, Name:Atreyu, Major:ME, Enrollment:Yes, Year:Junior, Age:16
ID:214, Name:Rashell, Major:CS, Enrollment:Yes, Year:Senior, Age:24
ID:517, Name:Ramier, Major:AA, Enrollment:Yes, Year:Sophomore, Age:12
ID:10, Name:Raudel, Major:ABE, Enrollment:No, Year:Senior, Age:23
ID:140, Name:Renea, Major:IE, Enrollment:No, Year:Senior, Age:15
ID:525, Name:Reilly, Major:ABE, Enrollment:No, Year:Junior, Age:12
ID:315, Name:Raynah, Major:ME, Enrollment:Yes, Year:Senior, Age:29
ID:50, Name:Rea, Major:IE, Enrollment:No, Year:Sophomore, Age:11
ID:78, Name:Remick, Major:CS, Enrollment:Yes, Year:Senior, Age:17
ID:600, Name:Reilly, Major:ECE, Enrollment:Yes, Year:Freshman, Age:25
ID:500, Name:Sonika, Major:CHE, Enrollment:Yes, Year:Senior, Age:29
ID:409, Name:Rigved, Major:BME, Enrollment:No, Year:Junior, Age:26
ID:230, Name:Reva, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:28
ID:444, Name:Renita, Major:AA, Enrollment:No, Year:Sophomore, Age:17
ID:578, Name:Richlynn, Major:ECE, Enrollment:Yes, Year:Junior, Age:23
ID:51, Name:Rexx, Major:ABE, Enrollment:No, Year:Freshman, Age:16
ID:168, Name:Rhegan, Major:ME, Enrollment:Yes, Year:Freshman, Age:27
ID:63, Name:Sidra, Major:ECE, Enrollment:Yes, Year:Freshman, Age:13
ID:601, Name:Sahej, Major:IE, Enrollment:No, Year:Senior, Age:25
ID:373, Name:Roslynn, Major:ABE, Enrollment:Yes, Year:Freshman, Age:11
ID:546, Name:Rosi, Major:CHE, Enrollment:Yes, Year:Sophomore, Age:19
ID:464, Name:Romari, Major:ECE, Enrollment:No, Year:Senior, Age:16
ID:677, Name:Roi, Major:CS, Enrollment:No, Year:Junior, Age:26
ID:73, Name:Ritvi, Major:ME, Enrollment:Yes, Year:Junior, Age:29
ID:195, Name:Roper, Major:IE, Enrollment:Yes, Year:Freshman, Age:10
ID:586, Name:Rosaisela, Major:BME, Enrollment:No, Year:Junior, Age:15
ID:84, Name:Rubyanne, Major:IE, Enrollment:No, Year:Freshman, Age:21
ID:661, Name:Royale, Major:ME, Enrollment:Yes, Year:Sophomore, Age:15
ID:18, Name:Roxana, Major:ECE, Enrollment:No, Year:Junior, Age:29
ID:145, Name:Rubens, Major:ME, Enrollment:Yes, Year:Freshman, Age:18
ID:614, Name:Rudy, Major:ECE, Enrollment:No, Year:Freshman, Age:11
ID:587, Name:Rylie, Major:BME, Enrollment:No, Year:Junior, Age:13
ID:357, Name:Rylann, Major:CHE, Enrollment:Yes, Year:Senior, Age:10
ID:207, Name:Rylie, Major:ME, Enrollment:Yes, Year:Sophomore, Age:23
ID:319, Name:Shealynn, Major:CHE, Enrollment:Yes, Year:Junior, Age:12
ID:408, Name:Shailah, Major:BME, Enrollment:Yes, Year:Junior, Age:17
ID:668, Name:Samay, Major:ABE, Enrollment:No, Year:Senior, Age:21
ID:422, Name:Saige, Major:CHE, Enrollment:No, Year:Sophomore, Age:16
ID:638, Name:Shahmir, Major:IE, Enrollment:Yes, Year:Freshman, Age:28
ID:222, Name:Samyah, Major:IE, Enrollment:No, Year:Senior, Age:27
ID:260, Name:Samera, Major:AA, Enrollment:No, Year:Junior, Age:21
ID:590, Name:Savon, Major:CS, Enrollment:No, Year:Sophomore, Age:11
ID:616, Name:Seana, Major:CS, Enrollment:Yes, Year:Junior, Age:24
ID:523, Name:Seiji, Major:AA, Enrollment:Yes, Year:Senior, Age:14
ID:264, Name:Seven, Major:IE, Enrollment:Yes, Year:Freshman, Age:26
ID:543, Name:Shariya, Major:ECE, Enrollment:Yes, Year:Senior, Age:11
ID:670, Name:Siddiq, Major:CHE, Enrollment:No, Year:Senior, Age:14
ID:561, Name:Shya, Major:ME, Enrollment:Yes, Year:Senior, Age:14
ID:151, Name:Shota, Major:AA, Enrollment:No, Year:Freshman, Age:29
ID:622, Name:Sibley, Major:ABE, Enrollment:Yes, Year:Junior, Age:21
ID:688, Name:Skylan, Major:ECE, Enrollment:Yes, Year:Senior, Age:25
ID:129, Name:Simone, Major:CS, Enrollment:Yes, Year:Freshman, Age:18
ID:647, Name:Slade, Major:AA, Enrollment:Yes, Year:Sophomore, Age:21
ID:489, Name:Solaris, Major:CS, Enrollment:Yes, Year:Sophomore, Age:18
ID:594, Name:Tristin, Major:ME, Enrollment:Yes, Year:Junior, Age:29
ID:365, Name:Takari, Major:AA, Enrollment:No, Year:Freshman, Age:19
ID:667, Name:Stellaluna, Major:IE, Enrollment:Yes, Year:Senior, Age:18
ID:68, Name:Sophia, Major:ECE, Enrollment:No, Year:Senior, Age:15
ID:487, Name:Spirit, Major:ME, Enrollment:No, Year:Freshman, Age:27
ID:6, Name:Sumeya, Major:IE, Enrollment:No, Year:Sophomore, Age:24
ID:356, Name:Sufyaan, Major:IE, Enrollment:Yes, Year:Freshman, Age:12
ID:649, Name:Taheem, Major:ABE, Enrollment:No, Year:Sophomore, Age:18
ID:284, Name:Symphani, Major:AA, Enrollment:No, Year:Senior, Age:10
ID:113, Name:Supreme, Major:ME, Enrollment:No, Year:Junior, Age:11
ID:276, Name:Taaliah, Major:ABE, Enrollment:Yes, Year:Junior, Age:18
ID:327, Name:Taisei, Major:BME, Enrollment:Yes, Year:Junior, Age:29
ID:343, Name:Tahiya, Major:BME, Enrollment:No, Year:Junior, Age:29
ID:613, Name:Tiya, Major:ECE, Enrollment:No, Year:Senior, Age:21
ID:556, Name:Theadora, Major:CS, Enrollment:Yes, Year:Senior, Age:10
ID:355, Name:Ted, Major:CS, Enrollment:Yes, Year:Freshman, Age:23
ID:223, Name:Tamari, Major:ABE, Enrollment:Yes, Year:Senior, Age:28
ID:30, Name:Takota, Major:ECE, Enrollment:No, Year:Junior, Age:14
ID:640, Name:Tarell, Major:CHE, Enrollment:Yes, Year:Senior, Age:21
ID:399, Name:Taylan, Major:CHE, Enrollment:No, Year:Sophomore, Age:22
ID:111, Name:Terri, Major:ECE, Enrollment:No, Year:Sophomore, Age:28
ID:374, Name:Teven, Major:ECE, Enrollment:No, Year:Senior, Age:10
ID:11, Name:Thierry, Major:AA, Enrollment:No, Year:Junior, Age:13
ID:275, Name:Tionne, Major:ECE, Enrollment:Yes, Year:Senior, Age:18
ID:155, Name:Tillman, Major:ME, Enrollment:No, Year:Sophomore, Age:24
ID:375, Name:Traiden, Major:AA, Enrollment:Yes, Year:Senior, Age:12
ID:554, Name:Toba, Major:CHE, Enrollment:No, Year:Senior, Age:25
ID:520, Name:Torin, Major:ME, Enrollment:Yes, Year:Junior, Age:22
ID:540, Name:Trinnity, Major:ME, Enrollment:Yes, Year:Sophomore, Age:13
ID:558, Name:Zimal, Major:BME, Enrollment:No, Year:Sophomore, Age:19
ID:196, Name:Xcaret, Major:IE, Enrollment:Yes, Year:Senior, Age:15
ID:615, Name:Xaidyn, Major:ME, Enrollment:No, Year:Freshman, Age:20
ID:243, Name:Vega, Major:ABE, Enrollment:Yes, Year:Sophomore, Age:14
ID:568, Name:Varian, Major:ECE, Enrollment:Yes, Year:Junior, Age:21
ID:388, Name:Tyrae, Major:ECE, Enrollment:No, Year:Freshman, Age:25
ID:221, Name:Troy, Major:CHE, Enrollment:No, Year:Freshman, Age:17
ID:287, Name:Tymia, Major:BME, Enrollment:No, Year:Sophomore, Age:12
ID:192, Name:Tymber, Major:ABE, Enrollment:Yes, Year:Senior, Age:25
ID:162, Name:Uwais, Major:BME, Enrollment:Yes, Year:Freshman, Age:22
ID:295, Name:Vivin, Major:IE, Enrollment:No, Year:Junior, Age:27
ID:592, Name:Vincente, Major:ABE, Enrollment:Yes, Year:Freshman, Age:11
ID:453, Name:Winslow, Major:AA, Enrollment:No, Year:Freshman, Age:28
ID:417, Name:Washington, Major:BME, Enrollment:Yes, Year:Senior, Age:10
ID:96, Name:Xabier, Major:AA, Enrollment:Yes, Year:Junior, Age:12
ID:391, Name:Wisam, Major:ECE, Enrollment:No, Year:Junior, Age:26
ID:544, Name:Xayla, Major:AA, Enrollment:No, Year:Senior, Age:27
ID:563, Name:Xan, Major:ECE, Enrollment:No, Year:Junior, Age:19
ID:432, Name:Yifan, Major:ME, Enrollment:Yes, Year:Freshman, Age:29
ID:482, Name:Yalena, Major:ABE, Enrollment:Yes, Year:Freshman, Age:25
ID:660, Name:Yashvi, Major:CS, Enrollment:No, Year:Senior, Age:18
ID:42, Name:Yavier, Major:AA, Enrollment:No, Year:Sophomore, Age:24
ID:170, Name:Yeshia, Major:ME, Enrollment:No, Year:Junior, Age:17
ID:171, Name:Zayneb, Major:IE, Enrollment:No, Year:Junior, Age:14
ID:311, Name:Zainah, Major:BME, Enrollment:No, Year:Senior, Age:26
ID:131, Name:Yorleny, Major:ABE, Enrollment:Yes, Year:Senior, Age:29
ID:666, Name:Yinuo, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:25
ID:684, Name:Zandaya, Major:ABE, Enrollment:No, Year:Junior, Age:29
ID:218, Name:Zaydon, Major:ME, Enrollment:No, Year:Sophomore, Age:16
ID:607, Name:Zena, Major:BME, Enrollment:Yes, Year:Senior, Age:26
ID:446, Name:Zebadiah, Major:AA, Enrollment:Yes, Year:Sophomore, Age:15
ID:251, Name:Zita, Major:BME, Enrollment:Yes, Year:Junior, Age:12
ID:404, Name:Ziya, Major:ABE, Enrollment:No, Year:Junior, Age:23
ID:334, Name:Zyaria, Major:ME, Enrollment:No, Year:Senior, Age:19
Write to db
